LV1 排序,LV1 English,LV1 簡中,LV1 繁中,LV2 排序,LV2 English,LV2 簡中,LV2 繁中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
12,Condiments,调味料,調味料,12.6,Sauces/Pastes,调味酱,調味醬,32,Sauce,調味醬料,10603224,Wasabi/Mustard,芥茉
12,Condiments,调味料,調味料,12.6,Sauces/Pastes,调味酱,調味醬,32,Sauce,調味醬料,10603251,Coconut Milk/Powder,椰奶/椰粉
12,Condiments,调味料,調味料,12.7,XXXXX,预留位,預留位,,,,,,
12,Condiments,调味料,調味料,12.8,XXXXX,预留位,預留位,,,,,,
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603601,Dry Chili,辣椒粉/乾辣椒
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603602,Chinese Prickly Ash,花椒
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603603,Black Pepper,黑胡椒
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603604,White Pepper,白胡椒
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603605,Cumin,孜然
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603606,Fennel,茴香
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603611,Rice Seasoning,香鬆
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603612,Mixed Spices,調味混合佐料 (粉狀)
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603621,Tampico,Tampico品牌香辛料
12,Condiments,调味料,調味料,12.9,Seasonings/Spices,调味粉/辛香料,調味粉/辛香料,36,Spice,香辛料,10603631,Other Spice,其他香料
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603501,Salt,食鹽
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603502,Sea Salt,海鹽
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603503,Mixed Salt,混合鹽
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603511,Sugar,白砂糖
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603512,Rock Sugar White,白冰糖
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603513,Rock Sugar Yellow,黃冰糖
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603514,Black/Red/Yellow Sug,黑糖/紅糖/黃糖
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603521,Other Sugar,其他糖
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603531,Chicken Powder,鷄精
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603532,MSG,味精
12,Condiments,调味料,調味料,12.1,Salt/Sugar/MSG,盐/糖/味精,鹽/糖/味精,35,"Salt, Sugar & MSG",鹽/糖/味精,10603541,Other Seasong Powder,其他調味粉
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,32,Sauce,調味醬料,10603261,Hot Pot Condiment Ch,火鍋底料中式
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,32,Sauce,調味醬料,10603262,Hot Pot Condiment Jp,火鍋底料日式
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,32,Sauce,調味醬料,10603269,Hot Pot Condi Other,火鍋底料其他
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605601,Chicken Broth Box,清雞湯盒裝
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605602,Chicken Broth Can,清雞湯罐裝
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605603,Beef Broth/Stock Box,清牛湯盒裝
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605604,Beef Broth/Stock Can,清牛湯罐裝
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605611,Vegetable Broth,蔬菜清湯
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605621,Bouillon/Soup Mix,濃縮湯底料
12,Condiments,调味料,調味料,12.11,Soups/Broth,汤底,湯底,56,Soup,湯底,10605631,Other Canned Soup,其他湯底罐頭
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,32,Sauce,調味醬料,10603224,Wasabi/Mustard,芥茉
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,32,Sauce,調味醬料,10603251,Coconut Milk/Powder,椰奶/椰粉
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603401,Peanut Butter,花生醬
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603402,Chocolate Dressing,巧克力醬
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603403,Honey,蜂蜜
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603404,Ketchup,番茄醬
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603405,Jam,果醬
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603406,Condensed Milk,煉乳
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603411,Salad Drss Mnstr Brd,沙拉醬主流
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603412,Salad Drss Jp Brd,沙拉醬日系
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603413,Mayonnaise Mnstr Brd,美乃滋主流
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,34,Western Style Sauce,西式醬料,10603414,Mayonnaise Jp Brand,美乃滋日系
12,Condiments,调味料,調味料,12.12,Dips/Dressings/Spreads/Honey,沾酱/淋酱/抹酱/蜂蜜,沾醬/淋醬/抹醬/蜂蜜,28,Chips,薯片,10102861,Chips Salsa Sauce,薯片蘸酱
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.1,XXXXX,预留位,預留位,,,,,,
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605201,Canned Luncheon Meat,午餐肉罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605202,Canned Beef,牛肉罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605203,Seasoned Meat Floss,肉鬆
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605211,Canned Fish,魚罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605212,Seasoned Fish Floss,魚肉鬆
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605221,Canned Quail Egg,鵪鶉蛋罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.2,Seafood/Meat/Egg,鱼/肉/蛋,魚/肉/蛋,52,Canned Meat,肉類罐頭,10605231,Other Canned Meat,其他肉罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,51,Pickled Vegetable,醬菜,10605101,Pickle Mustard Tuber,榨菜
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,51,Pickled Vegetable,醬菜,10605102,Pickled Radish,蘿蔔丁
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,51,Pickled Vegetable,醬菜,10605103,Pickled Cucumber,醃黃瓜
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,51,Pickled Vegetable,醬菜,10605104,Canned Gluten,罐頭麵筋
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,51,Pickled Vegetable,醬菜,10605111,Oth Asia PickledVege,其他亞洲醃漬蔬菜
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,51,Pickled Vegetable,醬菜,10605121,Western Pickled Vege,西式醃漬蔬菜
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,53,Canned Vegetable,蔬菜罐頭,10605301,Canned Corn,罐頭玉米
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,53,Canned Vegetable,蔬菜罐頭,10605302,Canned Bean,罐頭豆類
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,53,Canned Vegetable,蔬菜罐頭,10605303,Canned Bamboo Shoot,罐頭筍
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,53,Canned Vegetable,蔬菜罐頭,10605311,Other Canned Vege,其他蔬菜罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.3,Vegetables/Soy-based,蔬菜/豆制品,蔬菜/豆製品,32,Sauce,調味醬料,10603216,Fermented Bean Curd,豆腐乳
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,54,Canned Fruit,水果罐頭,10605401,Canned Pineapple,罐頭鳳梨
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,54,Canned Fruit,水果罐頭,10605402,Canned Coconut,罐頭椰子
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,54,Canned Fruit,水果罐頭,10605403,Canned Lychee,罐頭荔枝
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,54,Canned Fruit,水果罐頭,10605404,Canned Orange,罐頭橘子
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,54,Canned Fruit,水果罐頭,10605411,Other Canned Fruit,其他水果罐頭
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,55,Canned Dessert,甜品罐頭,10605501,Canned Congee,罐頭粥
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,55,Canned Dessert,甜品罐頭,10605502,Canned Dessert Soup,罐頭甜湯
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,55,Canned Dessert,甜品罐頭,10605503,Herbal Jelly,龜苓膏/仙草
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,55,Canned Dessert,甜品罐頭,10605504,Cannned Fl Dessert,罐頭菲律賓甜品
13,Canned/Preserved,罐头/腌制品,罐頭/醃製品,13.4,Fruits/Desserts,水果/甜品,水果/甜品,55,Canned Dessert,甜品罐頭,10605511,Other Canned Dessert,其他甜品罐頭
14,Home & Life,日用百貨,日用百貨,14.1,XXXXX,预留位,預留位,,,,,,
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,44,Wrap,保鮮膜/袋,10504401,Food Storage Bag,食品儲藏袋
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,44,Wrap,保鮮膜/袋,10504402,Wrap,保鮮膜
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,44,Wrap,保鮮膜/袋,10504403,Foil,錫紙
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506501,Turner,鍋鏟
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506502,Ladel,湯勺
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506503,Skimmer,漏勺
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506504,Rice Spoon,飯勺
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506505,Egg Beater,打蛋器
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506506,Tong & Dish Clips,鐵夾/碗夾
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506507,Steam Rack,蒸架
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506508,Steamer Paper,蒸籠紙
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506509,Cheesecloth,料袋
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506511,BBQ Tools,燒烤工具
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506512,Baking Tools,烘焙工具
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506513,Baking Tray,烤盤
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506521,Table Mat/Coaster,隔熱桌墊/杯墊
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506522,Oven Mitts,隔熱手套
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506531,Chopper Knife,菜刀
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506532,Bread Knife,麵包刀
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506533,Fruit Knife,水果刀
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506534,Peeler,刨刀
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506535,Kitchen Scissors,廚用剪刀
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506536,Knives Set,刀具套組
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506537,Knife Sharpner,磨刀棒
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506538,Bottle Opener,開瓶器
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506541,Cutting Board Wood,菜板木質
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506542,Cutting Board Bamboo,菜板竹質
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506543,CuttingBoard Plastic,菜板塑膠
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506544,Rolling Pin,擀麵杖
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,65,Kitchen Gadgets,廚房用具,10506551,Other Kitchen Gadget,其他廚房用具
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,68,Plastic Houseware,塑膠用品,10506811,Seasoning Bottle,調味瓶
14,Home & Life,日用百貨,日用百貨,14.2,Kitchenware,厨房用品,廚房用品,68,Plastic Houseware,塑膠用品,10506812,Oil Bottle,油壺
14,Home & Life,日用百貨,日用百貨,14.3,XXXXX,预留位,預留位,,,,,,
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506101,Frying Pan 26cm/Less,炒鍋26釐米及以下
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506102,Frying Pan 28cm,炒鍋28釐米
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506103,Frying Pan 30cm,炒鍋30釐米
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506104,Frying Pan 32cm/More,炒鍋32釐米及以上
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506111,Soup Pot,湯鍋
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506112,Single Handle Pot,單柄鍋/奶鍋
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506113,Steamer,蒸鍋/蒸籠
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506114,Casserole,砂鍋
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506121,Pan Lid,鍋蓋
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506122,Stove Liner,鋁爐墊/瓦斯鋁爐防油墊
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506131,Portable Stove,瓦斯爐
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506132,Butane Gas,瓦斯罐
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506133,BBQ Grill,烤架
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506134,Charcoal/Wood,炭/木柴
14,Home & Life,日用百貨,日用百貨,14.4,Cookware,锅具,鍋具,61,Cookware,鍋具,10506141,Other Cookware,其他鍋具
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506201,Rice Cooker,電飯鍋
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506202,Pressure Cooker,電壓力鍋
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506203,Electric Hot Pot,電火鍋
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506204,Pressure Cooker Seal,壓力鍋密封圈
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506211,Electric Kettle,電燒水壺
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506212,Elec Water Dispenser,保溫熱水壺
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506213,Blender & Extractor,攪拌機/榨汁機
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506221,Battery,電池
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,62,Kitchen Appliance,廚用電器,10506231,Oth KitchenAppliance,其他廚用電器
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,63,Appliance,家用電器,10506301,Light Bulb,燈泡
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,63,Appliance,家用電器,10506302,Fan & AC,風扇/冷氣機
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,63,Appliance,家用電器,10506303,FitnessTool/Massager,健身工具/按摩器
14,Home & Life,日用百貨,日用百貨,14.5,Appliances,电器,電器,63,Appliance,家用電器,10506311,Other Appliance,其他家用電器
